"data_as_of","start_week","end_week","state","sex","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","pneumonia_and_covid_19_deaths","influenza_deaths","pneumonia_influenza_or_covid","footnote"
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Female","45-54 years","112","841","87","50",,"151","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Female","55-64 years","403","2333","351","210","13","556",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Female","65-74 years","741","4114","656","387","12","1022",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Female","75-84 years","1230","6314","1028","607","19","1670",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Female","85 years and over","2377","12604","1868","1024","43","3258",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Female","All ages","4932","27043","4044","2315","98","6751",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York","Unknown","All ages","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York Total","All","All Ages","10424","54013","8721","5090","206","14244",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","Under 1 year",,"92",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","1-4 years",,"17",,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","5-14 years",,"29","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","15-24 years","22","165",,,,"24","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","25-34 years","106","486","50","39",,"117","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","35-44 years","365","974","140","113","23","398",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","45-54 years","914","2006","417","335","69","1000",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","55-64 years","2043","4305","965","762","146","2259",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","65-74 years","3015","6071","1467","1174","138","3313",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","75-84 years","2870","6272","1506","1150","104","3235",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","85 years and over","1953","5414","1126","783","75","2310",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Male","All ages","11295","25831","5683","4364","568","12668",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","Under 1 year",,"72","0","0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","1-4 years",,,,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","5-14 years",,"18",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","15-24 years",,"70",,,,"12","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","25-34 years","51","207","22","15",,"59","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","35-44 years","108","378","51","34",,"126","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","45-54 years","362","948","170","133","33","403",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","55-64 years","966","2292","492","393","67","1077",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","65-74 years","1645","3909","844","635","87","1868",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","75-84 years","2117","5319","1161","851","89","2445",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","85 years and over","2550","8815","1420","963","89","3031",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Female","All ages","7811","22036","4170","3029","377","9026",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City","Unknown","All ages","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","New York City Total","All","All Ages","19106","47868","9853","7393","945","21694",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","Under 1 year","0","125",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","1-4 years","0","15",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","5-14 years","0","27","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","15-24 years",,"280",,,,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","25-34 years",,"479","12",,"0","15","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","35-44 years","12","630","17",,,"29","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","45-54 years","29","1009","53","13",,"77","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","55-64 years","47","2300","135","12","32","202",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","65-74 years","101","3606","280","39","22","363",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","75-84 years","137","3865","333","54","17","433",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","85 years and over","116","3100","287","50","18","370",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Male","All ages","449","15436","1121","175","106","1499",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","Under 1 year","0","102",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","1-4 years","0","10","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","5-14 years","0","24",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","15-24 years","0","117",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","25-34 years",,"217",,"0",,"10","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","35-44 years",,"355","16",,,"23","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","45-54 years","10","720","32",,"11","49","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","55-64 years","34","1627","117","14","20","157",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","65-74 years","76","2708","193","26","30","273",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","75-84 years","126","3828","294","48","20","392",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","85 years and over","158","5305","366","50","26","500",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Female","All ages","410","15013","1026","143","119","1412",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina","Unknown","All ages","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Carolina Total","All","All Ages","859","30452","2147","318","225","2911",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","Under 1 year","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","1-4 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","5-14 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","15-24 years","0","16","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","25-34 years","0","38","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","35-44 years",,"54",,,,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","45-54 years",,"73","10","0","0","12","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","North Dakota","Male","55-64 years",,"174","20",,"0","21","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
